make_model,hp_kW,km,age,price,Gearing_Type,Gears
Opel Insignia,103.0,15511.0,1.0,19760,Manual,6.0
Opel Insignia,121.0,28382.0,1.0,19750,Manual,6.0
Opel Insignia,121.0,25681.0,1.0,19750,Manual,6.0
Opel Insignia,121.0,29800.0,1.0,19950,Manual,6.0
Opel Insignia,100.0,15400.0,1.0,19760,Manual,6.0
Opel Insignia,121.0,23700.0,1.0,19950,Manual,6.0
Opel Insignia,103.0,15018.0,1.0,19950,Manual,6.0
Opel Insignia,121.0,25133.0,1.0,19940,Manual,6.0
Opel Insignia,103.0,25000.0,1.0,19980,Manual,6.0
Opel Insignia,121.0,16389.0,1.0,19980,Manual,6.0
Opel Insignia,125.0,29947.0,1.0,19980,Manual,6.0
Opel Insignia,125.0,13250.0,1.0,19980,Manual,6.0
Opel Insignia,121.0,29750.0,1.0,19980,Manual,6.0
Opel Insignia,125.0,23200.0,1.0,19980,Manual,6.0
Opel Insignia,100.0,24722.0,1.0,19970,Manual,6.0
Opel Insignia,121.0,29815.0,1.0,19970,Manual,6.0
Opel Insignia,121.0,24906.0,1.0,19950,Manual,6.0
Opel Insignia,121.0,27950.0,1.0,19980,Manual,6.0
Opel Insignia,100.0,24600.0,1.0,19950,Manual,6.0
Opel Insignia,100.0,16749.0,1.0,19990,Manual,6.0
Opel Insignia,121.0,13500.0,1.0,19990,Manual,6.0
Opel Insignia,103.0,30435.0,1.0,19950,Manual,6.0
Opel Insignia,100.0,13000.0,1.0,19990,Manual,6.0
Opel Insignia,103.0,26803.0,1.0,19990,Manual,6.0
Opel Insignia,103.0,12500.0,1.0,19990,Manual,6.0
Opel Insignia,121.0,28699.0,1.0,19990,Manual,6.0
Opel Insignia,121.0,24900.0,1.0,19990,Manual,6.0
Opel Insignia,103.0,9826.0,1.0,19990,Manual,6.0
Opel Insignia,103.0,14970.0,1.0,19990,Manual,6.0
Opel Insignia,121.0,29317.0,1.0,19990,Manual,6.0
Opel Insignia,103.0,1647.3626086956522,0.0,19902,Manual,6.0
Opel Insignia,100.0,15500.0,1.0,19900,Manual,6.0
Opel Insignia,103.0,22600.0,1.0,19935,Manual,6.0
Opel Insignia,122.0,27933.0,1.0,19750,Manual,6.0
Opel Insignia,100.0,15500.0,1.0,19900,Manual,6.0
Opel Insignia,100.0,26700.0,1.0,19900,Manual,6.0
Opel Insignia,100.0,1501.0,1.0,19900,Manual,6.0
Opel Insignia,100.0,14648.0,1.0,19900,Manual,6.0
Opel Insignia,125.0,26000.0,1.0,19900,Manual,6.0
Opel Insignia,121.0,28737.0,1.0,19900,Manual,6.0
Opel Insignia,121.0,22409.0,1.0,19900,Manual,6.0
Opel Insignia,121.0,30000.0,1.0,19900,Manual,6.0
Opel Insignia,121.0,29500.0,1.0,19900,Manual,6.0
Opel Insignia,103.0,26500.0,1.0,19900,Manual,6.0
Opel Insignia,100.0,37500.0,0.0,19900,Manual,6.0
Opel Insignia,121.0,27900.0,1.0,19950,Manual,6.0
Opel Insignia,121.0,16643.0,1.0,19990,Manual,6.0
Opel Insignia,103.0,24914.0,1.0,18999,Manual,6.0
Opel Insignia,81.0,15500.0,1.0,18999,Manual,6.0
Opel Insignia,121.0,13093.0,1.0,18990,Manual,6.0
Opel Insignia,103.0,15100.0,1.0,18990,Manual,6.0
Opel Insignia,103.0,16185.0,1.0,18990,Manual,6.0
Opel Insignia,100.0,16000.0,1.0,18990,Manual,6.0
Opel Insignia,100.0,21767.0,1.0,18990,Manual,6.0
Opel Insignia,100.0,21767.0,1.0,18990,Manual,6.0
Opel Insignia,103.0,15974.0,1.0,18945,Manual,6.0
Opel Insignia,100.0,14648.0,1.0,18925,Manual,6.0
Opel Insignia,103.0,23910.0,1.0,18990,Manual,6.0
Opel Insignia,121.0,28843.0,1.0,19900,Manual,6.0
Opel Insignia,100.0,10.0,0.0,27990,Automatic,6.0
Opel Insignia,100.0,4086.0,0.0,27990,Automatic,6.0
Opel Insignia,100.0,12.0,0.0,25500,Automatic,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,25525,Automatic,8.0
Opel Insignia,121.0,1647.3626086956522,0.0,29430,Automatic,6.0
Opel Insignia,147.0,1647.3626086956522,0.0,28001,Automatic,6.0
Opel Insignia,147.0,10.0,0.0,29350,Automatic,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,29315,Automatic,8.0
Opel Insignia,100.0,5000.0,0.0,32990,Automatic,6.0
Opel Insignia,147.0,10.0,0.0,33450,Automatic,6.0
Opel Insignia,125.0,10.0,0.0,33450,Automatic,6.0
Opel Insignia,147.0,12500.0,0.0,33450,Automatic,6.0
Opel Insignia,121.0,3500.0,0.0,33980,Automatic,6.0
Opel Insignia,125.0,8000.0,0.0,33980,Automatic,8.0
Opel Insignia,125.0,1647.3626086956522,0.0,34600,Automatic,8.0
Opel Insignia,100.0,1647.3626086956522,0.0,34580,Automatic,6.0
Opel Insignia,154.0,10.0,0.0,34490,Automatic,8.0
Opel Insignia,100.0,1647.3626086956522,0.0,34490,Automatic,6.0
Opel Insignia,125.0,10000.0,0.0,34550,Automatic,8.0
Opel Insignia,147.0,10.0,0.0,34450,Automatic,6.0
Opel Insignia,147.0,10.0,0.0,34450,Automatic,6.0
Opel Insignia,147.0,10.0,0.0,34450,Automatic,6.0
Opel Insignia,121.0,5000.0,0.0,34390,Automatic,6.0
Opel Insignia,147.0,1647.3626086956522,0.0,34315,Automatic,6.0
Opel Insignia,125.0,3000.0,0.0,33992,Automatic,8.0
Opel Insignia,125.0,1000.0,0.0,33992,Automatic,8.0
Opel Insignia,147.0,3.0,0.0,33990,Automatic,6.0
Opel Insignia,147.0,1500.0,0.0,33990,Automatic,6.0
Opel Insignia,100.0,10.0,0.0,33990,Automatic,6.0
Opel Insignia,147.0,1647.3626086956522,0.0,33990,Automatic,6.0
Opel Insignia,147.0,7851.0,0.0,33990,Automatic,6.0
Opel Insignia,121.0,6000.0,0.0,33990,Automatic,6.0
Opel Insignia,147.0,9999.0,0.0,33989,Automatic,6.0
Opel Insignia,155.0,1647.3626086956522,0.0,34991,Automatic,8.0
Opel Insignia,155.0,1647.3626086956522,0.0,34991,Automatic,8.0
Opel Insignia,147.0,500.0,0.0,34990,Automatic,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,34990,Automatic,8.0
Opel Insignia,122.0,1647.3626086956522,0.0,34950,Automatic,6.0
Opel Insignia,147.0,5000.0,0.0,34990,Automatic,6.0
Opel Insignia,154.0,1647.3626086956522,0.0,34815,Automatic,8.0
Opel Insignia,147.0,2987.0,0.0,34890,Automatic,6.0
Opel Insignia,125.0,15.0,0.0,33900,Automatic,8.0
Opel Insignia,155.0,1647.3626086956522,0.0,34776,Automatic,8.0
Opel Insignia,101.0,3211.0,0.0,33899,Automatic,6.0
Opel Insignia,147.0,10.0,0.0,33950,Automatic,6.0
Opel Insignia,121.0,1647.3626086956522,0.0,33895,Automatic,6.0
Opel Insignia,125.0,5000.0,0.0,33900,Automatic,8.0
Opel Insignia,100.0,1647.3626086956522,0.0,33800,Automatic,6.0
Opel Insignia,125.0,1232.0,0.0,33890,Automatic,8.0
Opel Insignia,154.0,1647.3626086956522,0.0,33599,Automatic,8.0
Opel Insignia,191.0,4999.0,0.0,33590,Automatic,8.0
Opel Insignia,121.0,1574.0,0.0,33590,Automatic,6.0
Opel Insignia,125.0,5000.0,0.0,33575,Automatic,8.0
Opel Insignia,125.0,1647.3626086956522,0.0,33573,Automatic,8.0
Opel Insignia,100.0,1647.3626086956522,0.0,33500,Automatic,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,33500,Automatic,8.0
Opel Insignia,125.0,10.0,0.0,33700,Automatic,8.0
Opel Insignia,154.0,250.0,0.0,33450,Automatic,8.0
Opel Insignia,147.0,10.0,0.0,33450,Automatic,6.0
Opel Insignia,147.0,10.0,0.0,33450,Automatic,6.0
Opel Insignia,121.0,1647.3626086956522,0.0,33235,Automatic,6.0
Opel Insignia,147.0,5990.0,0.0,33222,Automatic,6.0
Opel Insignia,147.0,1.0,0.0,32995,Automatic,6.0
Opel Insignia,147.0,1647.3626086956522,0.0,33215,Automatic,6.0
Opel Insignia,121.0,1647.3626086956522,0.0,33138,Automatic,6.0
Opel Insignia,121.0,1647.3626086956522,0.0,33061,Automatic,6.0
Opel Insignia,147.0,1.0,0.0,32995,Automatic,6.0
Opel Insignia,147.0,1.0,0.0,32995,Automatic,6.0
Opel Insignia,147.0,1.0,0.0,32995,Automatic,6.0
Opel Insignia,147.0,1.0,0.0,32995,Automatic,6.0
Opel Insignia,147.0,1.0,0.0,32995,Automatic,6.0
Opel Insignia,147.0,1.0,0.0,32995,Automatic,6.0
Opel Insignia,147.0,1.0,0.0,32995,Automatic,6.0
Opel Insignia,121.0,10.0,0.0,29290,Automatic,6.0
Opel Insignia,147.0,1.0,0.0,32995,Automatic,6.0
Opel Insignia,147.0,1.0,0.0,32995,Automatic,6.0
Opel Insignia,147.0,1.0,0.0,32995,Automatic,6.0
Opel Insignia,121.0,1647.3626086956522,0.0,29015,Automatic,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,29005,Automatic,6.0
Opel Insignia,147.0,1647.3626086956522,0.0,28995,Automatic,6.0
Opel Insignia,121.0,15.0,0.0,28990,Automatic,6.0
Opel Insignia,121.0,10.0,0.0,28950,Automatic,6.0
Opel Insignia,100.0,2254.0,0.0,28990,Automatic,6.0
Opel Insignia,125.0,8500.0,0.0,28989,Automatic,8.0
Opel Insignia,125.0,8000.0,0.0,28989,Automatic,8.0
Opel Insignia,121.0,10.0,0.0,28490,Automatic,6.0
Opel Insignia,121.0,10.0,0.0,28950,Automatic,6.0
Opel Insignia,100.0,30.0,0.0,28900,Automatic,6.0
Opel Insignia,125.0,10.0,0.0,28850,Automatic,8.0
Opel Insignia,100.0,9999.0,0.0,28900,Automatic,6.0
Opel Insignia,147.0,1647.3626086956522,0.0,28001,Automatic,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,28085,Automatic,6.0
Opel Insignia,121.0,5000.0,0.0,32990,Automatic,6.0
Opel Insignia,125.0,2002.0,0.0,32990,Automatic,8.0
Opel Insignia,125.0,15.0,0.0,32950,Automatic,8.0
Opel Insignia,147.0,10.0,0.0,32990,Automatic,6.0
Opel Insignia,100.0,3990.0,0.0,32990,Automatic,6.0
Opel Insignia,100.0,15000.0,0.0,32975,Automatic,6.0
Opel Insignia,147.0,550.0,0.0,32970,Automatic,6.0
Opel Insignia,125.0,10000.0,0.0,32850,Automatic,8.0
Opel Insignia,125.0,1.0,0.0,32700,Automatic,8.0
Opel Insignia,121.0,10.0,0.0,32690,Automatic,6.0
Opel Insignia,125.0,1.0,0.0,32500,Automatic,8.0
Opel Insignia,121.0,9000.0,0.0,32490,Automatic,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,32505,Automatic,8.0
Opel Insignia,125.0,2500.0,0.0,32500,Automatic,8.0
Opel Insignia,147.0,10.0,0.0,32350,Automatic,6.0
Opel Insignia,147.0,1647.3626086956522,0.0,32345,Automatic,6.0
Opel Insignia,147.0,1647.3626086956522,0.0,32313,Automatic,6.0
Opel Insignia,147.0,1647.3626086956522,0.0,32313,Automatic,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,32115,Automatic,8.0
Opel Insignia,125.0,1647.3626086956522,0.0,32115,Automatic,8.0
Opel Insignia,122.0,1647.3626086956522,0.0,32054,Automatic,6.0
Opel Insignia,101.0,3000.0,0.0,31999,Automatic,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,31995,Automatic,8.0
Opel Insignia,125.0,1230.0,0.0,31990,Automatic,8.0
Opel Insignia,122.0,2500.0,0.0,31990,Automatic,6.0
Opel Insignia,125.0,9999.0,0.0,31900,Automatic,8.0
Opel Insignia,121.0,3500.0,0.0,31890,Automatic,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,31700,Automatic,6.0
Opel Insignia,121.0,300.0,0.0,31690,Automatic,6.0
Opel Insignia,147.0,10.0,0.0,31990,Automatic,6.0
Opel Insignia,100.0,15000.0,0.0,31990,Automatic,6.0
Opel Insignia,121.0,8000.0,0.0,31690,Automatic,6.0
Opel Insignia,100.0,5000.0,0.0,31400,Automatic,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,31505,Automatic,8.0
Opel Insignia,100.0,10.0,0.0,31500,Automatic,6.0
Opel Insignia,100.0,6100.0,0.0,31500,Automatic,6.0
Opel Insignia,100.0,8000.0,0.0,31490,Automatic,6.0
Opel Insignia,125.0,10.0,0.0,31500,Automatic,6.0
Opel Insignia,147.0,10.0,0.0,30990,Automatic,6.0
Opel Insignia,125.0,41.0,0.0,30900,Automatic,8.0
Opel Insignia,191.0,11300.0,0.0,30800,Automatic,8.0
Opel Insignia,147.0,10.0,0.0,30450,Automatic,6.0
Opel Insignia,147.0,1647.3626086956522,0.0,30299,Automatic,6.0
Opel Insignia,147.0,1647.3626086956522,0.0,30299,Automatic,6.0
Opel Insignia,147.0,1647.3626086956522,0.0,30155,Automatic,6.0
Opel Insignia,147.0,1647.3626086956522,0.0,30105,Automatic,6.0
Opel Insignia,100.0,1104.0,0.0,30000,Automatic,6.0
Opel Insignia,147.0,1.0,0.0,29995,Automatic,6.0
Opel Insignia,147.0,1.0,0.0,29995,Automatic,6.0
Opel Insignia,147.0,1.0,0.0,29995,Automatic,6.0
Opel Insignia,147.0,1.0,0.0,29995,Automatic,6.0
Opel Insignia,147.0,1.0,0.0,29995,Automatic,6.0
Opel Insignia,147.0,1.0,0.0,29995,Automatic,6.0
Opel Insignia,147.0,1.0,0.0,29995,Automatic,6.0
Opel Insignia,147.0,1.0,0.0,29995,Automatic,6.0
Opel Insignia,147.0,1.0,0.0,29995,Automatic,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,29990,Automatic,6.0
Opel Insignia,147.0,1.0,0.0,29995,Automatic,6.0
Opel Insignia,121.0,7.0,0.0,29990,Automatic,6.0
Opel Insignia,121.0,5.0,0.0,29990,Automatic,6.0
Opel Insignia,121.0,10.0,0.0,29950,Automatic,6.0
Opel Insignia,121.0,10.0,0.0,29950,Automatic,6.0
Opel Insignia,100.0,1.0,0.0,29900,Automatic,6.0
Opel Insignia,121.0,10.0,0.0,29950,Automatic,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,29900,Automatic,8.0
Opel Insignia,122.0,66.0,0.0,29900,Automatic,6.0
Opel Insignia,122.0,1647.3626086956522,0.0,29900,Automatic,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,29797,Automatic,8.0
Opel Insignia,100.0,1647.3626086956522,0.0,29900,Automatic,6.0
Opel Insignia,100.0,100.0,0.0,29900,Automatic,6.0
Opel Insignia,122.0,1647.3626086956522,0.0,29900,Automatic,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,29800,Automatic,6.0
Opel Insignia,100.0,15.0,0.0,29702,Automatic,6.0
Opel Insignia,121.0,1647.3626086956522,0.0,29675,Automatic,6.0
Opel Insignia,121.0,1501.0,0.0,26500,Automatic,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,26390,Automatic,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,26590,Automatic,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,29797,Automatic,8.0
Opel Insignia,121.0,1647.3626086956522,0.0,26565,Automatic,6.0
Opel Insignia,121.0,10.0,0.0,29790,Automatic,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,26390,Automatic,6.0
Opel Insignia,100.0,1.0,0.0,26100,Automatic,8.0
Opel Insignia,147.0,1647.3626086956522,0.0,26095,Automatic,6.0
Opel Insignia,121.0,1647.3626086956522,0.0,26125,Automatic,6.0
Opel Insignia,121.0,1.0,0.0,25995,Automatic,6.0
Opel Insignia,125.0,1.0,0.0,25900,Automatic,8.0
Opel Insignia,100.0,1647.3626086956522,0.0,25885,Automatic,6.0
Opel Insignia,120.0,1647.3626086956522,0.0,25864,Automatic,6.0
Opel Insignia,122.0,1647.3626086956522,0.0,25588,Automatic,6.0
Opel Insignia,122.0,1.0,0.0,25862,Automatic,6.0
Opel Insignia,122.0,1.0,0.0,25692,Automatic,6.0
Opel Insignia,122.0,1647.3626086956522,0.0,25588,Automatic,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,25297,Automatic,6.0
Opel Insignia,121.0,1647.3626086956522,0.0,25268,Automatic,6.0
Opel Insignia,122.0,1.0,0.0,25862,Automatic,6.0
Opel Insignia,122.0,1.0,0.0,25693,Automatic,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,24779,Automatic,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,25195,Automatic,6.0
Opel Insignia,121.0,1647.3626086956522,0.0,25268,Automatic,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,25225,Automatic,8.0
Opel Insignia,100.0,1647.3626086956522,0.0,24779,Automatic,6.0
Opel Insignia,122.0,1.0,0.0,27157,Automatic,6.0
Opel Insignia,100.0,2207.0,0.0,27990,Automatic,6.0
Opel Insignia,121.0,10.0,0.0,27950,Automatic,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,27804,Automatic,8.0
Opel Insignia,121.0,7500.0,0.0,27599,Automatic,6.0
Opel Insignia,100.0,10.0,0.0,27550,Automatic,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,27804,Automatic,8.0
Opel Insignia,122.0,1.0,0.0,27228,Automatic,6.0
Opel Insignia,121.0,1.0,0.0,26995,Automatic,6.0
Opel Insignia,121.0,1501.0,0.0,26990,Automatic,6.0
Opel Insignia,121.0,1565.0,0.0,26890,Automatic,6.0
Opel Insignia,121.0,1501.0,0.0,26990,Automatic,6.0
Opel Insignia,147.0,1647.3626086956522,0.0,26985,Automatic,6.0
Opel Insignia,122.0,1647.3626086956522,0.0,26974,Automatic,6.0
Opel Insignia,122.0,1647.3626086956522,0.0,26974,Automatic,6.0
Opel Insignia,120.0,1647.3626086956522,0.0,26668,Automatic,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,23776,Manual,6.0
Opel Insignia,103.0,1647.3626086956522,0.0,23025,Manual,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,21617,Manual,6.0
Opel Insignia,121.0,1108.0,0.0,27980,Manual,5.0
Opel Insignia,147.0,25.0,0.0,27950,Manual,6.0
Opel Insignia,147.0,1647.3626086956522,0.0,26511,Manual,6.0
Opel Insignia,121.0,1647.3626086956522,0.0,28055,Manual,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,29070,Manual,6.0
Opel Insignia,100.0,3.0,0.0,28990,Manual,6.0
Opel Insignia,81.0,1647.3626086956522,0.0,28955,Manual,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,29065,Manual,6.0
Opel Insignia,121.0,5.0,0.0,28990,Manual,6.0
Opel Insignia,121.0,8666.0,0.0,32900,Manual,6.0
Opel Insignia,103.0,15.0,0.0,28990,Manual,6.0
Opel Insignia,121.0,7.0,0.0,28950,Manual,6.0
Opel Insignia,100.0,3582.0,0.0,33990,Manual,6.0
Opel Insignia,125.0,650.0,0.0,33940,Manual,6.0
Opel Insignia,125.0,6446.0,0.0,33790,Manual,6.0
Opel Insignia,121.0,5.0,0.0,33900,Manual,6.0
Opel Insignia,121.0,1390.0,0.0,33990,Manual,6.0
Opel Insignia,147.0,4899.0,0.0,33899,Manual,6.0
Opel Insignia,121.0,11.0,0.0,33890,Manual,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,33775,Manual,6.0
Opel Insignia,147.0,10.0,0.0,33490,Manual,6.0
Opel Insignia,121.0,1647.3626086956522,0.0,33335,Manual,6.0
Opel Insignia,147.0,10.0,0.0,33250,Manual,6.0
Opel Insignia,122.0,8.0,0.0,33490,Manual,6.0
Opel Insignia,121.0,350.0,0.0,33475,Manual,6.0
Opel Insignia,100.0,5.0,0.0,33450,Manual,6.0
Opel Insignia,121.0,20000.0,0.0,32995,Manual,6.0
Opel Insignia,100.0,8.0,0.0,32990,Manual,6.0
Opel Insignia,103.0,5555.0,0.0,32990,Manual,6.0
Opel Insignia,100.0,6.0,0.0,32990,Manual,6.0
Opel Insignia,147.0,12721.0,0.0,32940,Manual,6.0
Opel Insignia,125.0,10499.0,0.0,28899,Manual,6.0
Opel Insignia,147.0,10.0,0.0,28775,Manual,6.0
Opel Insignia,81.0,1647.3626086956522,0.0,28615,Manual,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,28525,Manual,6.0
Opel Insignia,125.0,93.0,0.0,28500,Manual,6.0
Opel Insignia,121.0,1647.3626086956522,0.0,28500,Manual,6.0
Opel Insignia,147.0,1647.3626086956522,0.0,28315,Manual,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,28176,Manual,6.0
Opel Insignia,147.0,1647.3626086956522,0.0,28495,Manual,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,28176,Manual,6.0
Opel Insignia,121.0,372.0,0.0,28390,Manual,6.0
Opel Insignia,103.0,1647.3626086956522,0.0,28118,Manual,6.0
Opel Insignia,121.0,10.0,0.0,34995,Manual,6.0
Opel Insignia,100.0,5990.0,0.0,34990,Manual,6.0
Opel Insignia,147.0,4067.0,0.0,34990,Manual,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,34805,Manual,6.0
Opel Insignia,147.0,10.0,0.0,34950,Manual,6.0
Opel Insignia,147.0,4631.0,0.0,34925,Manual,6.0
Opel Insignia,121.0,5.0,0.0,34950,Manual,6.0
Opel Insignia,100.0,1500.0,0.0,34490,Manual,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,34200,Manual,6.0
Opel Insignia,103.0,1647.3626086956522,0.0,34190,Manual,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,34750,Manual,8.0
Opel Insignia,147.0,1647.3626086956522,0.0,34585,Manual,6.0
Opel Insignia,147.0,11325.0,0.0,34290,Manual,6.0
Opel Insignia,100.0,3500.0,0.0,33990,Manual,6.0
Opel Insignia,121.0,20.0,0.0,33990,Manual,6.0
Opel Insignia,100.0,8734.0,0.0,33990,Manual,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,29990,Manual,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,30000,Manual,8.0
Opel Insignia,100.0,1798.0,0.0,33990,Manual,6.0
Opel Insignia,100.0,8.0,0.0,33990,Manual,6.0
Opel Insignia,121.0,9980.0,0.0,29990,Manual,6.0
Opel Insignia,100.0,7326.0,0.0,33990,Manual,6.0
Opel Insignia,125.0,3155.0,0.0,29990,Manual,6.0
Opel Insignia,103.0,2001.0,0.0,29980,Manual,6.0
Opel Insignia,103.0,8.0,0.0,29990,Manual,6.0
Opel Insignia,100.0,77.0,0.0,29990,Manual,6.0
Opel Insignia,103.0,1647.3626086956522,0.0,29990,Manual,6.0
Opel Insignia,104.0,5652.0,0.0,29990,Manual,6.0
Opel Insignia,125.0,6125.0,0.0,29990,Manual,6.0
Opel Insignia,147.0,7.0,0.0,29990,Manual,6.0
Opel Insignia,147.0,10.0,0.0,29950,Manual,6.0
Opel Insignia,121.0,1647.3626086956522,0.0,29561,Manual,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,29888,Manual,6.0
Opel Insignia,100.0,607.0,0.0,29590,Manual,6.0
Opel Insignia,100.0,70.0,0.0,29400,Manual,6.0
Opel Insignia,147.0,10.0,0.0,29490,Manual,6.0
Opel Insignia,121.0,1647.3626086956522,0.0,29125,Manual,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,29070,Manual,6.0
Opel Insignia,100.0,10555.0,0.0,33990,Manual,6.0
Opel Insignia,100.0,111.0,0.0,31990,Manual,6.0
Opel Insignia,81.0,1000.0,0.0,31990,Manual,6.0
Opel Insignia,103.0,2000.0,0.0,31990,Manual,6.0
Opel Insignia,147.0,5000.0,0.0,31989,Manual,6.0
Opel Insignia,147.0,10.0,0.0,31950,Manual,6.0
Opel Insignia,125.0,1370.0,0.0,31980,Manual,6.0
Opel Insignia,147.0,10.0,0.0,31950,Manual,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,31904,Manual,6.0
Opel Insignia,100.0,1.0,0.0,29200,Manual,6.0
Opel Insignia,147.0,450.0,0.0,31880,Manual,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,31835,Manual,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,31515,Manual,6.0
Opel Insignia,123.0,100.0,0.0,31459,Manual,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,31318,Manual,6.0
Opel Insignia,100.0,7.0,0.0,31000,Manual,6.0
Opel Insignia,103.0,10.0,0.0,30999,Manual,6.0
Opel Insignia,103.0,1647.3626086956522,0.0,30990,Manual,6.0
Opel Insignia,100.0,7202.0,0.0,26490,Manual,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,26445,Manual,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,30900,Manual,6.0
Opel Insignia,100.0,3300.0,0.0,30790,Manual,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,31904,Manual,6.0
Opel Insignia,100.0,5900.0,0.0,26379,Manual,6.0
Opel Insignia,122.0,1.0,0.0,26109,Manual,6.0
Opel Insignia,121.0,8.0,0.0,25990,Manual,6.0
Opel Insignia,121.0,1647.3626086956522,0.0,26005,Manual,6.0
Opel Insignia,121.0,10.0,0.0,25990,Manual,6.0
Opel Insignia,122.0,1.0,0.0,26108,Manual,6.0
Opel Insignia,100.0,5.0,0.0,26500,Manual,6.0
Opel Insignia,100.0,60.0,0.0,25990,Manual,6.0
Opel Insignia,100.0,1647.3626086956522,0.0,25955,Manual,6.0
Opel Insignia,81.0,1647.3626086956522,0.0,25745,Manual,6.0
Opel Insignia,81.0,1647.3626086956522,0.0,25845,Manual,6.0
Opel Insignia,122.0,1647.3626086956522,0.0,25692,Manual,6.0
Opel Insignia,81.0,1647.3626086956522,0.0,25715,Manual,6.0
Opel Insignia,122.0,1647.3626086956522,0.0,25692,Manual,6.0
Opel Insignia,81.0,4569.0,0.0,30490,Manual,6.0
Opel Insignia,121.0,1647.3626086956522,0.0,32799,Manual,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,25980,Manual,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,32793,Manual,6.0
Opel Insignia,125.0,300.0,0.0,32500,Manual,6.0
Opel Insignia,147.0,1647.3626086956522,0.0,32525,Manual,6.0
Opel Insignia,147.0,1647.3626086956522,0.0,32705,Manual,6.0
Opel Insignia,147.0,10.0,0.0,32490,Manual,6.0
Opel Insignia,100.0,10.0,0.0,32490,Manual,6.0
Opel Insignia,147.0,10.0,0.0,32490,Manual,6.0
Opel Insignia,147.0,10.0,0.0,32490,Manual,6.0
Opel Insignia,121.0,8650.0,0.0,32489,Manual,6.0
Opel Insignia,121.0,1647.3626086956522,0.0,32275,Manual,6.0
Opel Insignia,147.0,10.0,0.0,32250,Manual,6.0
Opel Insignia,100.0,1000.0,0.0,31990,Manual,6.0
Opel Insignia,121.0,8900.0,0.0,31990,Manual,6.0
Opel Insignia,81.0,100.0,0.0,31990,Manual,6.0
Opel Insignia,100.0,4832.0,0.0,31990,Manual,6.0
Opel Insignia,147.0,8000.0,0.0,31990,Manual,6.0
Opel Insignia,100.0,1402.0,0.0,31990,Manual,6.0
Opel Insignia,100.0,9085.0,0.0,27999,Manual,6.0
Opel Insignia,147.0,10.0,0.0,27950,Manual,6.0
Opel Insignia,147.0,25.0,0.0,27950,Manual,6.0
Opel Insignia,103.0,9999.0,0.0,27900,Manual,6.0
Opel Insignia,125.0,6800.0,0.0,27900,Manual,6.0
Opel Insignia,125.0,6800.0,0.0,27900,Manual,6.0
Opel Insignia,121.0,5000.0,0.0,31999,Manual,6.0
Opel Insignia,81.0,5555.0,0.0,27690,Manual,6.0
Opel Insignia,125.0,1647.3626086956522,0.0,27594,Manual,6.0
